Order_ID,Customer_Name,Email,Phone_Number,Gender,Age,City,State,Country,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Delivery_Status,Customer_Rating,Sales_Representative,Discount_Percentage
ORD108359,  Kiran Smith ,kiran.smith4453@gmail.com,,male,57,Visakhapatnam,Andhra Pradesh,India,Grocery,Rice Bag,8,688.92,4409.09,12-Mar-2026,Cash on Delivery,Cancelled,3.0,Anil Kumar,20.0
ORD108360,Noah Sharma,noah.sharma2941@company.com,+758769923028,FEMALE,46,Bengaluru,Karnataka,India,Furniture,Bookshelf,7,8515.46,47686.58,2024-04-10,Cash on Delivery,Cancelled,1.0,John Miller,20.0
ORD108361,Benjamin Kumar,benjamin.kumar6372@yahoo.com,+542517580971,Female,51,Sydney,New South Wales,Australia,Electronics,Laptop,2,105335.59,168536.94,06/09/2025,Credit Card,Processing,,Anil Kumar,20.0
ORD108362,Aditya Verma,aditya.verma8482@outlook.com,+917672079142,Female,33,Singapore,Central Region,Singapore,Grocery,Tea Powder,8,361.19,2311.62,2024-12-03,Debit Card,Delivered,3.0,Sita Reddy,20.0
ORD108363,Diya Kumar,diya.kumar2285@yahoo.com,+918168021464,Other,18,New York,New York,USA,Grocery,Wheat Flour,1,275.28,275.28,08-Nov-2024,PayPal,Cancelled,5.0,Rahul Verma,0.0
ORD108364,Ananya Gupta,ananya.gupta8098@outlook.com,+916118937541,male,42,Vijyawada,Andhra Pradesh,India,Grocery,Tea Powder,2,371.98,632.37,2026/01/04,Credit Card,Returned,1.0,Meera Nair,15.0
ORD108365,Priya Anderson,priya.anderson7493@outlook.com,+918385673723,Other,35,Chennai,Tamil Nadu,India,Electronics,Headphones,2,13316.91,21307.06,2023-07-31,Debit Card,Processing,4.0,Rahul Verma,20.0
ORD108366,Sophia Davis,sophia.davis7963@outlook.com,,Other,57,New York,New York,USA,Furniture,Sofa Set,7,40663.62,256180.81,07-09-2024,PayPal,Shipped,5.0,Sara Wilson,10.0
ORD108367,William Iyer,william.iyer5306@yahoo.com,+918872861092,Other,40,Chennai,Tamil Nadu,India,Grocery,Wheat Flour,6,757.88,4547.28,12-03-2025,Credit Card,Delivered,2.0,David Brown,0.0
ORD108368,Liam Martinez,liam.martinez375@outlook.com,+916721869512,Male,56,Pune,Maharashtra,India,Electronics,Smart Watch,6,8450.34,50702.04,21/04/2026,Credit Card,Returned,5.0,Rahul Verma,0.0
ORD108369,Henry Garcia,henry.garcia3596@outlook.com,+554427014422,Other,44,Bengaluru,Karnataka,India,Clothing,Sneakers,6,6434.24,32814.62,11/05/2026,Wallet,Returned,4.0,Kavya Singh,15.0
ORD108370,Kavya Sharma,kavya.sharma3209@gmail.com,+151267870276,Female,32,London,England,UK,Grocery,Cooking Oil,-5,1158.32,-4922.86,26/09/2025,Wallet,Processing,1.0,Meera Nair,15.0
ORD108371,Ishita Gupta,ishita.gupta3001@gmail.com,+965659020589,male,50,Vijayawada,Andhra Pradesh,India,Clothing,Jeans,2,968.74,1453.11,2024-12-15,Debit Card,Processing,,Kavya Singh,25.0
ORD108372,isabella smith,isabella.smith8040@outlook.com,+919676045696,Male,20,Chennai,Tamil Nadu,India,Healthcare,BP Monitor,1,2710.0,2032.5,12/11/2023,Wallet,Delivered,,Rahul Verma,25.0
ORD108373,Reyansh Singh,reyansh.singh4295@company.com,+569404940154,FEMALE,75,Chenai,Tamil Nadu,India,Clothing,Kurti,1,1047.02,889.97,03/01/2026,Credit Card,Delivered,5.0,Sita Reddy,15.0
ORD108374,Arjun Verma,arjun.verma1888@outlook.com,+919952618580,FEMALE,28,Melbourne,Victoria,Australia,Healthcare,Digital Thermometer,2,1230.21,1722.29,11/09/2023,Cash on Delivery,Returned,3.0,John Miller,30.0
ORD108375,Aarav Wilson,aarav.wilson7991@outlook.com,+917423049472,FEMALE,,Mumbai,Maharashtra,India,Furniture,Bed Frame,4,52585.28,147238.78,02-09-2025,Wallet,Shipped,2.0,Ravi Sharma,30.0
ORD108376,Ethan Garcia,ethan.garcia4278@yahoo.com,+917494590961,Other,67,Delhi,Delhi,India,Healthcare,BP Monitor,6,2383.47,10010.57,06-14-2024,Debit Card,Processing,3.0,John Miller,30.0
ORD108377,Kavya Singh,kavya.singh7706@gmail.com,+916540899431,FEMALE,45,Bengaluru,Karnataka,India,Furniture,Bookshelf,5,13000.88,65004.4,2026-01-04,Net Banking,Processing,5.0,David Brown,0.0
ORD108378,Liam Iyer*,liam.iyer8540@gmail.com,+919165758278,FEMALE,37,Chicago,Illinois,USA,Grocery,Rice Bag,8,1771.67,9921.35,2025-02-20,UPI,Delivered,4.0,Rahul Verma,30.0
ORD108379,  Elena Smith ,elena.smith9217@gmail.com,+919798749481,male,60,Sydney,New South Wales,Australia,Furniture,Office Chair,7,16426.68,97738.75,06-Nov-2024,PayPal,Processing,1.0,Emily Davis,15.0
ORD108380,Nikitha Kumar,nikitha.kumar3901@outlook.com,+917556924339,male,20,Dubai,Dubai,UAE,Furniture,Sofa Set,4,79147.61,221613.31,2023/09/02,Cash on Delivery,Returned,4.0,Sara Wilson,30.0
ORD108381,  Kiran Iyer ,kiran.iyer820@company.com,+284208274733,FEMALE,67,Toronto,Ontario,Canada,Furniture,Office Chair,3,15132.83,45398.49,29-Aug-2023,PayPal,Returned,1.0,Sara Wilson,0.0
ORD108382,Kiran Williams,kiran.williams6699@yahoo.com,+916569373916,Female,74,Toronto,Ontario,Canada,Electronics,,7,4607.24,29025.61,2023-05-25,Debit Card,Returned,4.0,Emily Davis,10.0
ORD108383,Ava Garcia,ava.garcia9468@outlook.com,+917303018830,Other,71,Vijayawada,Andhra Pradesh,India,Clothing,T-Shirt,1,944.35,944.35,06-18-2024,Credit Card,Returned,3.0,Kavya Singh,0.0
ORD108384,Aarav Wilson,aarav.wilson5801@gmail.com,+814729219964,Female,24,New York,New York,USA,Furniture,Office Chair,1,3762.65,3574.52,2025/08/28,Cash on Delivery,Shipped,4.0,Emily Davis,5.0
ORD108385,Rahul Gupta,rahul.gupta7011@gmail.com,+918693764862,FEMALE,20,Melbourne,Victoria,Australia,Furniture,Dining Table,5,8121.76,38578.36,03/11/2024,Wallet,Cancelled,3.0,Ravi Sharma,5.0
ORD108386,Reyansh Martinez,reyansh.martinez9178@outlook.com,+752408934008,male,63,Manchester,England,UK,Clothing,T-Shirt,4,1082.47,3896.89,10/06/2024,Cash on Delivery,Delivered,4.0,Ravi Sharma,10.0
ORD108387,Henry Johnson,henry.johnson5067@gmail.com,+918971013012,FEMALE,43,Manchester,England,UK,Grocery,Tea Powder,6,437.26,2623.56,25/08/2024,Cash on Delivery,Delivered,1.0,Anil Kumar,0.0
ORD108388,Rohan Kumar,rohan.kumar8654@outlook.com,+916235000058,male,46,Singapore,Central Region,Singapore,Furniture,Dining Table,1,35835.06,25084.54,,Wallet,Cancelled,5.0,Ravi Sharma,30.0
ORD108389,  Ananya Nair ,ananya.nair9813@gmail.com,+919175650170,Male,34,Los Angeles,California,USA,Grocery,Tea Powder,5,876.52,3506.08,2025/08/03,UPI,Delivered,3.0,Anil Kumar,20.0
ORD108390,Ava Nair,ava.nair4206@outlook.com,+917866785572,Male,22,New York,New York,USA,Electronics,Smart Watch,1,12920.74,9690.56,02-10-2025,Credit Card,Returned,4.0,David Brown,25.0
ORD108391,Sai Patel,sai.patel6719@gmail.com,+916493461237,male,73,Dubai,Dubai,UAE,Healthcare,BP Monitor,4,3687.08,14010.9,2024-07-28,Cash on Delivery,Processing,3.0,Rahul Verma,5.0
ORD108392,Isabella Anderson,isabella.anderson9510@yahoo.com,+918563798715,FEMALE,67,Chennai,Tamil Nadu,India,Clothing,Jacket,3,3171.7,9039.34,2024-07-18,UPI,Delivered,1.0,Emily Davis,5.0
ORD108393,Priya Garcia,priya.garcia9662@gmail.com,+248562202225,Female,32,Delhi,Delhi,India,Grocery,Cooking Oil,1,1151.13,1151.13,2025-12-04,Net Banking,Returned,1.0,Meera Nair,0.0
ORD108394,Emma Brown,emma.brown2706@company.com,+457163010335,FEMALE,41,Melbourne,Victoria,Australia,Electronics,Laptop,8,139695.45,838172.7,30-Jun-2024,Cash on Delivery,Delivered,1.0,Meera Nair,25.0
ORD108395,Ishita Brown,ishita.brown2869@company.com,+916007716412,male,54,Mumbai,Maharashtra,India,Electronics,Laptop,3,120153.79,252322.96,2024-05-26,,Returned,1.0,Emily Davis,30.0
ORD108396,Rahul Verma,rahul.verma6689@outlook.com,+918933668619,male,64,Singapore,Central Region,Singapore,Healthcare,Protein Powder,2,1021.85,1839.33,09-May-2026,PayPal,Processing,4.0,Ravi Sharma,10.0
ORD108397,Lucas Wilson,lucas.wilson5323@outlook.com,+917154011928,FEMALE,47,Dubai,Dubai,UAE,Clothing,Sneakers,7,1467.06,8729.01,09-07-2023,Credit Card,Delivered,1.0,Kavya Singh,15.0
ORD108398,Elena Miller,elena.miller4131@company.com,+918557975639,FEMALE,39,London,England,UK,Furniture,Bookshelf,1,5690.23,5405.72,11-22-2023,Net Banking,Processing,1.0,David Brown,5.0
ORD108399,Sai Wilson,sai.wilson7457@outlook.com,+918529279719,Other,38,Toronto,Ontario,Canada,Electronics,Headphones,2,13242.77,25161.26,2024/07/14,Debit Card,Delivered,5.0,Emily Davis,5.0
ORD108400,Aditya Wilson,aditya.wilson4940@outlook.com,+886279739729,Male,58,Chennai,Tamil Nadu,India,Healthcare,Vitamin Tablets,6,1048.8,5034.24,28/11/2025,Debit Card,Cancelled,3.0,Anil Kumar,20.0
ORD108401,Reyansh Iyer,reyansh.iyer4315@outlook.com,+919509459813,Male,32,Pune,Maharashtra,India,,Bed Frame,1,65977.26,52781.81,2023/12/12,UPI,Shipped,,Meera Nair,20.0
ORD108402,Amelia Johnson,amelia.johnson4319@company.com,+917684892101,male,29,Sydney,New South Wales,Australia,Clothing,Sneakers,6,4876.94,24872.39,2025-10-19,Wallet,Returned,,Anil Kumar,15.0
ORD108403,Reyansh Martinez,reyansh.martinez1096@yahoo.com,+916091859830,Male,53,Dubai,Dubai,UAE,Furniture,Dining Table,7,28214.52,197501.64,06-10-2024,Debit Card,Shipped,1.0,Ravi Sharma,0.0
ORD108404,ishita sharma,ishita.sharma5446@yahoo.com,+918873510552,Other,,Manchester,England,UK,Furniture,Office Chair,2,16084.92,22518.89,10-09-2023,Debit Card,Cancelled,,Rahul Verma,30.0
ORD108405,Liam Iyer,liam.iyer7574@gmail.com,+918724111989,Other,29,Manchester,England,UK,Clothing,Jeans,5,2299.81,11499.05,09/04/2026,Credit Card,Shipped,2.0,Anil Kumar,0.0
ORD108406,  Kiran Miller ,kiran.miller2583@gmail.com,+818101197992,Other,57,Manchester,England,UK,Clothing,Jacket,6,5997.91,32388.71,10/05/2026,NULL,Cancelled,2.0,David Brown,10.0
ORD108407,Ananya Brown,ananya.brown238@outlook.com,+916998226764,Male,35,Dubai,Dubai,UAE,Electronics,Bluetooth Speaker,2,4038.84,7269.91,31/12/2024,Credit Card,Cancelled,2.0,Rahul Verma,10.0
ORD108408,Ananya Miller,ananya.miller7947@outlook.com,+396767304203,male,66,Vijayawada,Andhra Pradesh,India,Furniture,Sofa Set,7,50200.08,281120.45,05-11-2025,Credit Card,Delivered,2.0,Kavya Singh,20.0
ORD108409,Olivia Johnson,olivia.johnson3466@gmail.com,+919140681570,Male,73,Vijayawada,Andhra Pradesh,India,Healthcare,Digital Thermometer,1,757.58,643.94,08-21-2024,Net Banking,Returned,1.0,Sara Wilson,15.0
ORD108410,Aditya Miller,aditya.miller1149@gmail.com,+917331564481,Other,47,Toronto,Ontario,Canada,Electronics,Laptop,6,93281.33,531703.58,03-02-2026,Wallet,Cancelled,2.0,Rahul Verma,5.0
ORD108411,Noah Johnson,noah.johnson4317@outlook.com,+918630955073,male,36,Toronto,Ontario,Canada,Healthcare,BP Monitor,6,1655.97,6955.07,10-Oct-2025,UPI,Shipped,1.0,John Miller,30.0
ORD108412,Elena Johnson,elena.johnson1795@yahoo.com,+952234637516,male,22,Bengaluru,Karnataka,India,Clothing,T-Shirt,7,1830.25,12811.75,21-Mar-2024,UPI,Cancelled,4.0,Sara Wilson,0.0
ORD108413,Aarav Johnson,aarav.johnson7419@yahoo.com,+917502085224,Male,73,Sydney,New South Wales,Australia,Clothing,Jeans,7,1084.89,5315.96,2024-04-06,UPI,Delivered,2.0,Sita Reddy,30.0
ORD108414,Daniel Johnson,daniel.johnson7315@company.com,+918561074600,Female,66,Toronto,Ontario,Canada,Furniture,Bed Frame,5,7295.05,32827.72,10-May-2025,Net Banking,Cancelled,1.0,Anil Kumar,10.0
ORD108415,Lucas Mehta,lucas.mehta4400@gmail.com,+918911706134,Male,18,Hyderabad,Telangana,India,Electronics,Headphones,5,5882.55,25000.84,2025-10-30,Credit Card,Processing,1.0,Sara Wilson,15.0
ORD108416,,kiran.patel1428@outlook.com,+197412611118,Other,49,Singapore,Central Region,Singapore,Healthcare,Protein Powder,8,1932.24,10820.54,13-Nov-2024,Credit Card,Returned,4.0,David Brown,30.0
ORD108417,David Brown,david.brown166@yahoo.com,+918794547736,Female,69,Bengaluru,Karnataka,India,Clothing,Sneakers,3,6721.54,14115.23,05-29-2025,Wallet,Cancelled,5.0,Sara Wilson,30.0
ORD108418,Neha Wilson,neha.wilson218@yahoo.com,+918028358307,male,19,Vijayawada,Andhra Pradesh,India,Electronics,Headphones,4,7544.61,24142.75,12-25-2025,Credit Card,Shipped,2.0,David Brown,20.0
ORD108419,David Davis,david.davis720@outlook.com,+459565956186,Female,20,Pune,Maharashtra,India,Healthcare,Digital Thermometer,4,781.5,2813.4,2026-02-15,Credit Card,Delivered,5.0,Sara Wilson,10.0
ORD108420,Charlotte Davis,,+919848958984,male,31,Chennai,Tamil Nadu,India,Clothing,Kurti,7,533.69,2615.08,2024-06-07,Credit Card,Cancelled,1.0,David Brown,30.0
ORD108421,Reyansh Brown,reyansh.brown5535@yahoo.com,+919872880619,FEMALE,34,Hyderabad,Telangana,India,Healthcare,Protein Powder,1,3269.1,2778.73,2025/10/24,Wallet,Returned,5.0,Kavya Singh,15.0
ORD108422,Aditya Smith,aditya.smith4541@company.com,+917539888993,Male,25,Toronto,Ontario,Canada,Furniture,Bed Frame,5,36717.92,128512.72,06/10/2025,PayPal,Delivered,2.0,Meera Nair,30.0
ORD108423,Pooja Johnson,pooja.johnson6829@outlook.com,999999,Male,70,Vijayawada,Andhra Pradesh,India,Furniture,Bed Frame,6,28170.87,160573.96,2026/01/02,Wallet,Returned,1.0,Emily Davis,5.0
ORD108424,Diya Johnson,diya.johnson9914@outlook.com,+916644077233,FEMALE,63,Dubai,Dubai,UAE,Healthcare,First Aid Kit,7,1801.5,11349.45,2025-04-02,Wallet,Cancelled,2.0,Sara Wilson,10.0
ORD108425,Elena Anderson,elena.anderson2437@yahoo.com,+919489149082,male,37,,Central Region,Singapore,Clothing,Jacket,7,2515.96,12328.2,11-05-2023,Debit Card,Delivered,4.0,Meera Nair,30.0
ORD108426,Priya Patel,priya.patel1527@outlook.com,+41006153888,male,57,Dubai,Dubai,UAE,Healthcare,Protein Powder,2,1647.01,3129.32,2024/11/12,Wallet,Returned,2.0,Emily Davis,5.0
ORD108427,Neha Anderson@,neha.anderson3280@company.com,+919250696126,Male,57,Sydney,New South Wales,Australia,Grocery,Wheat Flour,8,693.22,3882.03,03-22-2026,UPI,Processing,2.0,Anil Kumar,30.0
ORD108428,Sai Patel,sai.patel2254@outlook.com,+916650606630,Female,33,Vizagapatnam,Andhra Pradesh,India,Grocery,Tea Powder,5,601.96,2407.84,06-26-2023,PayPal,Shipped,1.0,Ravi Sharma,20.0
ORD108429,aarav johnson,aarav.johnson4612@outlook.com,+917116320310,Male,53,Chennai,Tamil Nadu,India,Grocery,Cooking Oil,5,894.23,3353.36,03-Apr-2024,Debit Card,Delivered,2.0,Rahul Verma,25.0
ORD108430,Mia Johnson,mia.johnson8707@yahoo.com,+916319165897,Other,20,Chicago,Illinois,USA,Healthcare,Digital Thermometer,6,724.32,3694.03,08-19-2023,PayPal,Cancelled,1.0,Kavya Singh,15.0
ORD108431,Meena Singh,meena.singh6639@company.com,+919831873378,Male,24,New York,New York,USA,Furniture,Bed Frame,5,32963.35,131853.4,15/08/2023,Wallet,Delivered,3.0,Sara Wilson,20.0
ORD108432,Rahul Smith,rahul.smith6365@outlook.com,+918223625459,Male,24,Chicago,Illinois,USA,Clothing,Kurti,7,2177.02,14477.18,05-28-2023,PayPal,Delivered,2.0,Meera Nair,5.0
ORD108433,Emma Martinez,emma.martinez251@gmail.com,+827297250819,male,35,Manchester,England,UK,Furniture,Bookshelf,1,14106.8,14106.8,04-29-2024,Cash on Delivery,Cancelled,1.0,Kavya Singh,0.0
ORD108434,Arjun Wilson@,arjun.wilson1756@company.com,+917496905180,FEMALE,38,Bengaluru,Karnataka,India,Healthcare,First Aid Kit,2,1396.76,2653.84,05-31-2024,Cash on Delivery,Returned,5.0,Kavya Singh,5.0
ORD108435,Charlotte Patel,charlotte.patel2550@outlook.com,+919057921775,Male,60,Pune,Maharashtra,India,Healthcare,First Aid Kit,5,897.35,3813.74,08-03-2024,Cash on Delivery,Processing,1.0,Meera Nair,15.0
ORD108436,Charlotte Smith,charlotte.smith6599@company.com,+831139315317,FEMALE,47,Singapore,Central Region,Singapore,Grocery,Wheat Flour,1,349.59,349.59,2025/03/09,Debit Card,Processing,1.0,Rahul Verma,0.0
ORD108437,Kavya Davis,kavya.davis4222@yahoo.com,+917062460434,Female,75,Chennai,Tamil Nadu,India,Healthcare,Digital Thermometer,6,1085.85,6189.34,20/08/2024,Wallet,Processing,2.0,Sara Wilson,5.0
ORD108438,  Arjun Garcia ,arjun.garcia5271@outlook.com,+397553957356,male,22,Bengaluru,Karnataka,India,Healthcare,First Aid Kit,2,263.67,474.61,2024/07/14,Wallet,Returned,2.0,Meera Nair,10.0
ORD108439,Sanjay Patel,sanjay.patel8495@company.com,+919522842296,Other,53,Toronto,Ontario,Canada,Healthcare,BP Monitor,8,2244.57,14365.25,01-23-2024,PayPal,Processing,5.0,Sita Reddy,20.0
ORD108440,meena martinez,meena.martinez602@gmail.com,+916091616894,Other,65,,New South Wales,Australia,Clothing,Kurti,8,1180.63,8028.28,22/08/2024,Wallet,Returned,,Sara Wilson,15.0
ORD108441,Rohan Williams,rohan.williams2581@gmail.com,+919645224966,FEMALE,34,Bengaluru,Karnataka,India,Clothing,T-Shirt,6,1392.61,6684.53,2026-01-23,Net Banking,Cancelled,3.0,Kavya Singh,20.0
ORD108442,Olivia Garcia,olivia.garcia3633@outlook.com,+917441279235,Female,70,Chennai,Tamil Nadu,India,Furniture,Bed Frame,8,67354.41,538835.28,2025/04/11,Net Banking,Cancelled,3.0,Anil Kumar,0.0
ORD108443,Henry Reddy,henry.reddy9652@company.com,+916340504094,FEMALE,19,Visakhapatnam,Andhra Pradesh,India,Electronics,Smartphone,3,22794.42,47868.28,2025-01-21,Debit Card,Cancelled,3.0,Anil Kumar,30.0
ORD108444,James Garcia,james.garcia8284@outlook.com,+919156814109,Female,48,London,England,UK,Healthcare,Protein Powder,3,1552.91,3261.11,2025-08-22,Debit Card,Cancelled,2.0,Anil Kumar,30.0
ORD108445,Aarav Iyer,aarav.iyer6927@yahoo.com,+917519972388,Other,19,Singapore,Central Region,Singapore,Clothing,Jeans,3,934.63,2523.5,31/12/2024,Wallet,Returned,3.0,Anil Kumar,10.0
ORD108446,Priya Iyer,priya.iyer5526@company.com,+918754079499,male,60,Bengaluru,Karnataka,India,Furniture,Office Chair,2,2632.28,4474.88,09/04/2024,UPI,Cancelled,2.0,Kavya Singh,15.0
ORD108447,Nikitha Nair,nikitha.nair9292@outlook.com,,male,40,Chicago,Illinois,USA,Healthcare,Vitamin Tablets,3,867.87,2213.07,27-Jun-2023,Net Banking,Delivered,3.0,David Brown,15.0
ORD108448,  sneha williams ,sneha.williams4296@yahoo.com,+917601084740,FEMALE,22,Visakhapatnam,Andhra Pradesh,India,Grocery,Wheat Flour,5,313.3,1096.55,07-02-2023,UPI,Delivered,3.0,Anil Kumar,30.0
ORD108449,Ethan Verma,ethan.verma8115@company.com,+918829172261,male,75,Pune,Maharashtra,India,Grocery,Dry Fruits Pack,1,1638.27,1228.7,2025/07/17,Debit Card,Shipped,4.0,Kavya Singh,25.0
ORD108450,NULL,ava.smith1284@gmail.com,+918661673702,Male,71,Vijayawada,Andhra Pradesh,India,Electronics,Laptop,1,78708.88,66902.55,14/05/2026,PayPal,Delivered,2.0,Ravi Sharma,15.0
ORD108451,James Garcia,james.garcia9027@company.com,+919481313615,Male,56,Toronto,Ontario,Canada,Clothing,T-Shirt,2,844.17,1266.25,19-Nov-2024,Credit Card,Delivered,5.0,Anil Kumar,25.0
ORD108452,Vivaan Wilson,vivaan.wilson7209@yahoo.com,+916307608582,Male,32,Melbourne,Victoria,Australia,Furniture,Bed Frame,4,56104.14,179533.25,21-Jan-2025,Net Banking,Processing,5.0,Sara Wilson,20.0
ORD108453,Sanjay Miller,sanjay.miller5415@company.com,+823253631374,Female,30,Delhi,Delhi,India,Healthcare,Digital Thermometer,6,1432.97,8597.82,02-03-2025,Cash on Delivery,Delivered,5.0,Emily Davis,0.0
ORD108454,Liam Verma,liam.verma9088@outlook.com,+918993988344,Male,19,Toronto,Ontario,Canada,Clothing,Sneakers,8,3875.69,24804.42,25/05/2023,Net Banking,Delivered,1.0,Sita Reddy,20.0
ORD108455,  Charlotte Patel ,charlotte.patel9775@yahoo.com,+917830538450,,53,Bengaluru,Karnataka,India,Furniture,Dining Table,1,25998.32,23398.49,2024/11/02,Wallet,Returned,3.0,Ravi Sharma,10.0
ORD108456,Meena Wilson,meena.wilson6252@gmail.com,+872061189855,male,69,Singapore,Central Region,Singapore,Healthcare,First Aid Kit,7,755.15,3964.54,2025/11/11,Net Banking,Returned,,Emily Davis,25.0
ORD108457,kiran wilson,kiran.wilson4420@gmail.com,+919388602818,FEMALE,26,Delhi,Delhi,India,Electronics,Bluetooth Speaker,6,7191.04,43146.24,05/03/2026,Credit Card,Processing,3.0,Anil Kumar,0.0
ORD108458,Ananya Kumar,ananya.kumar5046@gmail.com,+916190814369,FEMALE,40,Melbourne,Victoria,Australia,Clothing,T-Shirt,1,1225.82,858.07,30-Jul-2024,UPI,Shipped,5.0,David Brown,30.0
ORD108459,Rohan Martinez,rohan.martinez5376@gmail.com,+917757331912,FEMALE,75,New York,New York,USA,Electronics,Smartphone,4,51231.57,163941.02,01-02-2025,Wallet,Delivered,5.0,Kavya Singh,20.0
ORD108460,  Sanjay Verma ,sanjay.verma5094@yahoo.com,+770635501514,FEMALE,18,Chicago,NULL,USA,Electronics,Headphones,4,2078.29,5819.21,2024-08-27,Net Banking,Shipped,1.0,John Miller,30.0
ORD108461,Arjun Mehta,arjun.mehta6370@yahoo.com,+919555428967,FEMALE,63,Melbourne,Victoria,Australia,Grocery,Cooking Oil,7,1019.36,5708.42,26/03/2026,Debit Card,Shipped,1.0,Sara Wilson,20.0
ORD108462,Sai Verma,sai.verma7434@company.com,+94903405786,Other,23,Dubai,Dubai,UAE,Grocery,Cooking Oil,8,428.99,3088.73,2026/03/21,Cash on Delivery,Shipped,4.0,Rahul Verma,10.0
ORD108463,Nikitha Garcia,nikitha.garcia8011@company.com,+380463856604,FEMALE,57,Dubai,Dubai,UAE,Healthcare,Vitamin Tablets,1,424.34,360.69,2024-10-02,UPI,Shipped,,John Miller,15.0
ORD108464,Rahul Verma,rahul.verma4574@gmail.com,+438424837093,male,60,Manchester,England,UK,Healthcare,Protein Powder,5,2169.15,144248.38,24-Nov-2023,Cash on Delivery,Cancelled,5.0,John Miller,30.0
ORD108465,Ethan Patel,ethan.patel6088@outlook.com,+356798832616,male,60,Bengaluru,Karnataka,India,Electronics,Laptop,4,112456.83,427335.95,14/01/2025,PayPal,Cancelled,5.0,Sara Wilson,5.0
ORD108466,Isabella Martinez,isabella.martinez9042@company.com,+916837058040,Male,64,Hyderabad,Telangana,India,Healthcare,First Aid Kit,6,506.71,2888.25,,Net Banking,Returned,2.0,Anil Kumar,5.0
ORD108467,Olivia Iyer,olivia.iyer4027@gmail.com,+919956204473,Female,39,Toronto,Ontario,Canada,Furniture,Bed Frame,4,37167.4,133802.64,07-May-2026,Cash on Delivery,Processing,1.0,Emily Davis,10.0
ORD108468,Aarav Mehta,aarav.mehta5285@gmail.com,+917930379581,Female,22,Dubai,Dubai,UAE,Grocery,Dry Fruits Pack,8,2309.69,13858.14,2024-03-04,Credit Card,Returned,4.0,Emily Davis,25.0
ORD108469,Vivaan Garcia,vivaan.garcia9866@company.com,999999,Female,27,Visakhapatnam,Andhra Pradesh,India,Furniture,Bookshelf,7,14495.15,91319.45,20-Dec-2023,Debit Card,Returned,,John Miller,10.0
ORD108470,Daniel Davis,daniel.davis8766@gmail.com,+917717785560,FEMALE,25,New York,New York,USA,Grocery,NULL,1,2282.1,1711.57,03-Dec-2024,PayPal,Returned,3.0,Emily Davis,25.0
ORD108471,Sophia Williams,sophia.williams5754@gmail.com,+919539021222,male,40,Manchester,England,UK,Clothing,T-Shirt,4,1785.7,6071.38,13-Sep-2024,PayPal,NULL,1.0,Rahul Verma,15.0
ORD108472,Aarav Gupta,aarav.gupta2146@company.com,+916787289812,Male,54,London,England,UK,Grocery,Tea Powder,2,339.59,611.26,06-Aug-2025,Wallet,Returned,,David Brown,10.0
